dataset,max_voc_size,tokenizer,vectorizer,classifier,remove_diacritics,remove_urls,remove_symbols,split_sentences,lower,lemmatize,stemmatize,train_size,test_size,voc_size,train_coverage,test_coverage,f1_micro,f1_macro,f1_weighted,pca_explained_variance_ratio,duration
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","lda",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9740909090909091,0.9747278875943273,0.9747692026045055,0.16767822206020355,0.7820591926574707
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","lr",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9768181818181818,0.9771637084377948,0.9771834328069103,0.16767820715904236,0.796877384185791
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","nb",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9463636363636364,0.9425891904136322,0.9433969407253974,0.16767814755439758,0.84375
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","svm",False,True,True,False,True,False,False,17600,4400,2000,0.9921358132567719,0.9916688888534352,0.9629545454545455,0.963868930279638,0.9637433760049048,0.3407205641269684,55.57078242301941
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","mlp",False,False,True,True,True,False,False,17600,4400,2000,0.9921358132567719,0.9916688888534352,0.97,0.9706182270285525,0.9704198764639618,0.3407205641269684,0.890622615814209
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","rf",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9765909090909091,0.9771676015471301,0.9771957783198838,0.16767822206020355,0.8906257152557373
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","dt",False,True,True,False,True,False,False,17600,4400,2000,0.7145538874958408,0.7117305339429885,0.9436363636363636,0.9438028201028286,0.943759740374197,0.1744346171617508,1.3441579341888428
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","knn",False,True,True,False,True,False,False,17600,4400,2000,0.7145538874958408,0.7117305339429885,0.9406818181818182,0.941888583190433,0.9418089762749284,0.1744346171617508,4.34499192237854
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","lr",False,True,True,False,True,False,False,17600,4400,2000,0.7145538874958408,0.7117305339429885,0.9688636363636364,0.9694551369490909,0.9692712534380834,0.1744346171617508,0.8441977500915527
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","lda",False,True,True,False,True,False,False,17600,4400,2000,0.7145538874958408,0.7117305339429885,0.9688636363636364,0.9707220754492208,0.9704355437438802,0.1744346171617508,0.7504057884216309
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","nb",False,True,True,False,True,False,False,17600,4400,2000,0.7145538874958408,0.7117305339429885,0.9697727272727272,0.9703908865665692,0.9704466589366759,0.17443466186523438,0.8133373260498047
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","mlp",False,False,True,True,True,False,False,17600,4400,2000,0.7145538874958408,0.7117305339429885,0.9768181818181818,0.9768997361283827,0.9769063460533549,0.17443466186523438,0.7968721389770508
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","rf",False,True,True,False,True,False,False,17600,4400,2000,0.7145538874958408,0.7117305339429885,0.9770454545454546,0.9774208481319607,0.9774916866688971,0.1744346171617508,1.0941684246063232
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"word","token-count","dt",False,True,False,True,True,False,False,17600,4400,2000,0.4035276488230173,0.3979526688576852,0.8938636363636364,0.8893525569333108,0.8906900901718307,0.07020007818937302,0.8125038146972656
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"word","token-count","knn",False,True,False,True,True,False,False,17600,4400,2000,0.4035276488230173,0.3979526688576852,0.8922727272727272,0.8934365450223836,0.8947934115865864,0.07020007818937302,4.845325708389282
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","mlp",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9784090909090909,0.9785530209521437,0.9785368532325484,0.16767825186252594,0.8906176090240479
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"word","token-count","lda",False,True,False,True,True,False,False,17600,4400,2000,0.4035276488230173,0.3979526688576852,0.9090909090909091,0.9104273415582167,0.9116670576777285,0.07020009309053421,0.7343747615814209
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","svm",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9772727272727273,0.9776945373902833,0.977624754809682,0.16767820715904236,59.174280405044556
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"word","token-count","nb",False,True,False,True,True,False,False,17600,4400,2000,0.4035276488230173,0.3979526688576852,0.8740909090909091,0.8582867232877739,0.8621472830817123,0.07020006328821182,0.8749947547912598
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"word","token-count","lr",False,True,False,True,True,False,False,17600,4400,2000,0.4035276488230173,0.3979526688576852,0.9156818181818182,0.9112433948033432,0.9125422746356692,0.07020004838705063,0.7191591262817383
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"word","token-count","rf",False,True,False,True,True,False,False,17600,4400,2000,0.4035276488230173,0.3979526688576852,0.9204545454545454,0.9141942188390488,0.9155620215231091,0.0702001079916954,1.0937550067901611
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","dt",False,True,False,True,True,False,False,17600,4400,2000,0.9920739198721574,0.9915888961315736,0.9363636363636364,0.9368567036296511,0.9361787626105467,0.34026291966438293,0.671872615814209
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","knn",False,True,False,True,True,False,False,17600,4400,2000,0.9920739198721574,0.9915888961315736,0.951590909090909,0.952449547634327,0.9523975719054573,0.34026291966438293,4.250407695770264
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","svm",False,True,True,False,True,False,False,17600,4400,2000,0.7145538874958408,0.7117305339429885,0.9743181818181819,0.9748406335538814,0.9747813654596658,0.1744346022605896,56.071266412734985
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","lda",False,True,False,True,True,False,False,17600,4400,2000,0.9920739198721574,0.9915888961315736,0.9552272727272727,0.9571873879588039,0.9569533455264359,0.34026291966438293,0.749997615814209
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","lr",False,True,False,True,True,False,False,17600,4400,2000,0.9920739198721574,0.9915888961315736,0.9570454545454545,0.9578403723813257,0.9577196839314918,0.34026283025741577,0.8906252384185791
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","nb",False,True,False,True,True,False,False,17600,4400,2000,0.9920739198721574,0.9915888961315736,0.9438636363636363,0.9470620417540316,0.9459134392959454,0.34026283025741577,0.8281197547912598
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","rf",False,True,False,True,True,False,False,17600,4400,2000,0.9920739198721574,0.9915888961315736,0.9727272727272728,0.9735410924133153,0.9733421488054488,0.3402629792690277,1.03125
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","mlp",False,True,True,False,True,False,False,17600,4400,2000,0.9921358132567719,0.9916688888534352,0.97,0.97059376318651,0.9703891740180492,0.3407205641269684,0.9378924369812012
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","dt",False,True,False,True,True,False,False,17600,4400,2000,0.8403667795373978,0.8417646945200982,0.9359090909090909,0.9360977684475248,0.9359141358680513,0.1673026978969574,0.7031245231628418
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","knn",False,True,False,True,True,False,False,17600,4400,2000,0.8403667795373978,0.8417646945200982,0.9677272727272728,0.9684652055034437,0.9685971193750422,0.1673026829957962,4.172725677490234
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","lda",False,True,False,True,True,False,False,17600,4400,2000,0.8403667795373978,0.8417646945200982,0.9745454545454545,0.9752027569805152,0.9752684512389064,0.16730263829231262,0.7972936630249023
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","lr",False,True,False,True,True,False,False,17600,4400,2000,0.8403667795373978,0.8417646945200982,0.9765909090909091,0.976949918914659,0.976951207437436,0.16730262339115143,0.8754215240478516
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"word","token-count","svm",False,True,False,True,True,False,False,17600,4400,2000,0.4035276488230173,0.3979526688576852,0.9177272727272727,0.9116786179025582,0.913017189086216,0.07020007818937302,76.9008276462555
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","nb",False,True,False,True,True,False,False,17600,4400,2000,0.8403667795373978,0.8417646945200982,0.9463636363636364,0.9425004045365237,0.9432845953915644,0.1673026978969574,0.7499918937683105
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","mlp",False,True,True,False,True,False,False,17600,4400,2000,0.7145538874958408,0.7117305339429885,0.9761363636363637,0.9761937586021653,0.9762195193562017,0.1744346171617508,0.8437376022338867
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","svm",False,True,False,True,True,False,False,17600,4400,2000,0.9920739198721574,0.9915888961315736,0.9643181818181819,0.9652319890388701,0.9651149375815065,0.3402629792690277,56.61613702774048
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"word","token-count","mlp",False,True,False,True,True,False,False,17600,4400,2000,0.4035276488230173,0.3979526688576852,0.9102272727272728,0.9021461496004249,0.9027413849623834,0.07020009309053421,1.0312516689300537
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","rf",False,True,False,True,True,False,False,17600,4400,2000,0.8403667795373978,0.8417646945200982,0.9775,0.9781042036265023,0.9780561412998405,0.1673026978969574,2.2347848415374756
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","knn",False,True,False,True,True,False,False,17600,4400,2000,0.7166130992371527,0.7139344756848075,0.9390909090909091,0.9403186536775507,0.9402699291604932,0.17517432570457458,5.939141750335693
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","dt",False,True,False,True,True,False,False,17600,4400,2000,0.7166130992371527,0.7139344756848075,0.9472727272727273,0.9473501476383954,0.9472441254320401,0.1751742959022522,0.7499969005584717
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","lda",False,True,False,True,True,False,False,17600,4400,2000,0.7166130992371527,0.7139344756848075,0.9697727272727272,0.9715254739458213,0.971224880430887,0.17517432570457458,0.8593747615814209
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","lr",False,True,False,True,True,False,False,17600,4400,2000,0.7166130992371527,0.7139344756848075,0.9704545454545455,0.9710104526435388,0.970849333464721,0.1751742959022522,0.7968623638153076
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","nb",False,True,False,True,True,False,False,17600,4400,2000,0.7166130992371527,0.7139344756848075,0.97,0.9705241809174545,0.9706406417034869,0.17517432570457458,0.8910279273986816
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","rf",False,True,False,True,True,False,False,17600,4400,2000,0.7166130992371527,0.7139344756848075,0.9772727272727273,0.9776402467225481,0.9776996045221192,0.1751742959022522,0.9374978542327881
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","dt",False,True,True,False,True,False,False,17600,4400,2000,0.9921358132567719,0.9916688888534352,0.9325,0.9327851471749582,0.9323181013836143,0.34072062373161316,0.6718764305114746
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","knn",False,True,True,False,True,False,False,17600,4400,2000,0.9921358132567719,0.9916688888534352,0.9506818181818182,0.9516057302951595,0.9515696827508136,0.34072068333625793,4.704367160797119
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","svm",False,True,False,True,True,False,False,17600,4400,2000,0.8403667795373978,0.8417646945200982,0.9772727272727273,0.977679024731085,0.9776265978622719,0.16730260848999023,54.77887940406799
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","mlp",False,True,False,True,True,False,False,17600,4400,2000,0.8403667795373978,0.8417646945200982,0.9795454545454545,0.9796379191801846,0.9796509826028639,0.16730262339115143,0.8437471389770508
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","lda",False,True,True,False,True,False,False,17600,4400,2000,0.9921358132567719,0.9916688888534352,0.955,0.95697093121148,0.9567049261390528,0.3407205641269684,0.7812440395355225
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","nb",False,True,True,False,True,False,False,17600,4400,2000,0.9921358132567719,0.9916688888534352,0.9440909090909091,0.9474857216352219,0.9463825584340326,0.34072062373161316,0.8124897480010986
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","lr",False,True,True,False,True,False,False,17600,4400,2000,0.9921358132567719,0.9916688888534352,0.956590909090909,0.9573753289463102,0.9572766919683425,0.3407205641269684,0.8441653251647949
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","rf",False,True,True,False,True,False,False,17600,4400,2000,0.9921358132567719,0.9916688888534352,0.9734090909090909,0.9740911287342708,0.9739948130311052,0.3407204747200012,0.8906257152557373
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"short-word","token-count","svm",False,True,False,True,True,False,False,17600,4400,2000,0.7166130992371527,0.7139344756848075,0.9738636363636364,0.9743684263353714,0.9743199151945524,0.1751742959022522,52.24042773246765
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","dt",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9327272727272727,0.9327014399385511,0.932700134556535,0.16767825186252594,1.0468676090240479
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","knn",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9675,0.9682223977990604,0.9683315205612203,0.16767820715904236,4.129858016967773
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","lda",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9740909090909091,0.9747278875943273,0.9747692026045055,0.16767820715904236,0.8437497615814209
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","mlp",False,True,False,True,True,False,False,17600,4400,2000,0.9920739198721574,0.9915888961315736,0.9727272727272728,0.973175504940263,0.9730368281015132,0.34026291966438293,0.9535305500030518
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","lr",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9768181818181818,0.9771637084377948,0.9771834328069103,0.16767820715904236,1.0316612720489502
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","nb",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9463636363636364,0.9425891904136322,0.9433969407253974,0.16767823696136475,0.7187507152557373
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"bigram","token-count","rf",False,True,True,False,True,False,False,17600,4400,2000,0.8431509629949464,0.8445711023630182,0.9761363636363637,0.9767249986756823,0.976713121561344,0.16767822206020355,1.5312488079071045
"D:\Work\UPC MDS\S2\MUD\Lab\MDS-MUD-LanguageDetection\data\dataset.csv",2000,"char","token-count","svm",False,True,True,False,True,False,False,17600,4400,2000,0.9921358132567719,0.9916688888534352,0.9629545454545455,0.963868930279638,0.9637433760049048,0.3407205641269684,51.658013582229614
